資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20240419,4404,2,3296,8190138,7.26
20240419,4404,3,941,8214750,7.28
20240419,4404,4,254,3392180,3.00
20240419,4404,5,311,5959092,5.28
20240419,4404,6,232,6256786,5.54
20240419,4404,7,142,5211840,4.62
20240419,4404,8,99,4727380,4.19
20240419,4404,9,163,12092518,10.72
20240419,4404,10,83,11682075,10.36
20240419,4404,11,26,6902912,6.12
20240419,4404,12,14,6700014,5.94
20240419,4404,13,1,610000,0.54
20240419,4404,14,3,2622800,2.32
20240419,4404,15,7,29810816,26.44
20240419,4404,16,0,0,0.00
20240419,4404,17,7982,112735901,100.00
20240419,4406,1,857,40492,0.07
20240419,4406,2,818,1687959,3.25
20240419,4406,3,141,1223066,2.35
20240419,4406,4,34,429626,0.82
20240419,4406,5,35,650000,1.25
20240419,4406,6,29,812859,1.56
20240419,4406,7,17,619034,1.19
20240419,4406,8,11,514721,0.99
20240419,4406,9,20,1436408,2.76
20240419,4406,10,21,2989870,5.75
20240419,4406,11,17,4757795,9.16
20240419,4406,12,7,3528767,6.79
20240419,4406,13,4,2634308,5.07
20240419,4406,14,4,3537278,6.81
20240419,4406,15,6,27049817,52.10
20240419,4406,16,0,0,0.00
20240419,4406,17,2021,51912000,100.00
20240419,4408,1,1192,302453,0.44
20240419,4408,2,1536,3978878,5.88
20240419,4408,3,523,4403246,6.51
20240419,4408,4,190,2503164,3.70
20240419,4408,5,153,2931466,4.33
20240419,4408,6,147,3906057,5.77
20240419,4408,7,59,2178696,3.22
20240419,4408,8,67,3132786,4.63
20240419,4408,9,114,8612780,12.73
20240419,4408,10,55,7923592,11.71
20240419,4408,11,17,4244702,6.27
20240419,4408,12,4,2195000,3.24
20240419,4408,13,2,1444289,2.13
20240419,4408,14,0,0,0.00
20240419,4408,15,8,19870691,29.38
20240419,4408,16,0,0,0.00
20240419,4408,17,4067,67627800,100.00
20240419,4413,1,1155,165183,0.52
20240419,4413,2,564,1156134,3.69
20240419,4413,3,95,760066,2.42
20240419,4413,4,32,400893,1.28
20240419,4413,5,15,282142,0.90
20240419,4413,6,28,679250,2.16
20240419,4413,7,5,181500,0.57
20240419,4413,8,7,316500,1.01
20240419,4413,9,25,1790150,5.71
20240419,4413,10,11,1548910,4.94
20240419,4413,11,9,2475271,7.90
20240419,4413,12,5,2605505,8.32
20240419,4413,13,4,2651525,8.46
20240419,4413,14,0,0,0.00
20240419,4413,15,5,16301660,52.05
20240419,4413,16,0,0,0.00
20240419,4413,17,1960,31314689,100.00
20240419,4414,1,17287,580130,0.06
20240419,4414,2,10261,26396587,2.99
20240419,4414,3,3340,28631932,3.24
20240419,4414,4,1100,14542431,1.64
20240419,4414,5,1123,21523321,2.43
20240419,4414,6,980,25959424,2.94
20240419,4414,7,520,19110978,2.16
20240419,4414,8,418,20073813,2.27
20240419,4414,9,763,57476427,6.51
20240419,4414,10,376,55204019,6.25
20240419,4414,11,215,59935200,6.79
20240419,4414,12,62,30132700,3.41
20240419,4414,13,27,18891551,2.14
20240419,4414,14,13,12025068,1.36
20240419,4414,15,45,491631368,55.73
20240419,4414,16,0,0,0.00
20240419,4414,17,36530,882114949,100.00
20240419,4415,1,3362,558561,1.28
20240419,4415,2,801,1655435,3.79
20240419,4415,3,117,780884,1.79
20240419,4415,4,43,532560,1.22
20240419,4415,5,17,316796,0.72
20240419,4415,6,25,613497,1.40
20240419,4415,7,5,171820,0.39
20240419,4415,8,3,147384,0.33
20240419,4415,9,10,654907,1.50
20240419,4415,10,4,547805,1.25
20240419,4415,11,2,531891,1.22
20240419,4415,12,4,1899249,4.35
20240419,4415,13,0,0,0.00
20240419,4415,14,2,1749384,4.01
20240419,4415,15,5,33416995,76.68
20240419,4415,16,0,0,0.00
20240419,4415,17,4400,43577168,100.00
20240419,4416,1,535,38387,0.06
20240419,4416,2,252,516968,0.82
20240419,4416,3,47,372480,0.59
20240419,4416,4,16,209992,0.33
20240419,4416,5,23,413994,0.66
20240419,4416,6,20,497945,0.79
20240419,4416,7,10,351977,0.56
20240419,4416,8,4,174025,0.27
20240419,4416,9,10,714580,1.14
20240419,4416,10,5,764000,1.22
20240419,4416,11,8,2391248,3.83
20240419,4416,12,1,547500,0.87
20240419,4416,13,1,733000,1.17
20240419,4416,14,5,4769299,7.65
20240419,4416,15,19,49823762,79.94
20240419,4416,16,0,0,0.00
20240419,4416,17,956,62319157,100.00
20240419,4417,1,3275,452039,0.53
20240419,4417,2,4639,9428728,11.22
20240419,4417,3,810,6085352,7.24
20240419,4417,4,273,3417004,4.06
20240419,4417,5,155,2808479,3.34
20240419,4417,6,150,3778240,4.49
20240419,4417,7,64,2239873,2.66
20240419,4417,8,36,1630440,1.94
20240419,4417,9,62,4222122,5.02
20240419,4417,10,41,5865369,6.98
20240419,4417,11,16,4474200,5.32
20240419,4417,12,8,3918194,4.66
20240419,4417,13,5,3336581,3.97
20240419,4417,14,3,2790087,3.32
20240419,4417,15,5,29524691,35.16
20240419,4417,16,0,0,0.00
20240419,4417,17,9542,83971399,100.00
20240419,4419,1,4390,257595,0.16
20240419,4419,2,351,818636,0.51
20240419,4419,3,61,481710,0.30
20240419,4419,4,29,360040,0.22
20240419,4419,5,13,238632,0.15
20240419,4419,6,17,435000,0.27
20240419,4419,7,11,383920,0.24
20240419,4419,8,6,263910,0.16
20240419,4419,9,23,1564120,0.98
20240419,4419,10,4,538760,0.34
20240419,4419,11,1,295000,0.18
20240419,4419,12,0,0,0.00
20240419,4419,13,1,644800,0.40
20240419,4419,14,1,861600,0.54
20240419,4419,15,4,151019410,95.48
20240419,4419,16,0,0,0.00
20240419,4419,17,4912,158163133,100.00
20240419,4420,1,3860,446251,1.10
20240419,4420,2,2822,4884014,12.07
20240419,4420,3,198,1549817,3.83
20240419,4420,4,53,681215,1.68
20240419,4420,5,46,856301,2.11
20240419,4420,6,43,1076169,2.66
20240419,4420,7,18,662000,1.63
20240419,4420,8,8,357000,0.88
20240419,4420,9,18,1289280,3.18
20240419,4420,10,17,2760876,6.82
20240419,4420,11,4,1089000,2.69
20240419,4420,12,3,1480000,3.65
20240419,4420,13,2,1405463,3.47
20240419,4420,14,0,0,0.00
20240419,4420,15,4,21917614,54.17
20240419,4420,16,0,0,0.00
20240419,4420,17,7096,40455000,100.00
20240419,4424,1,1358,289753,0.47
20240419,4424,2,732,1517585,2.49
20240419,4424,3,171,1574832,2.58
20240419,4424,4,51,676267,1.11
20240419,4424,5,80,1574000,2.58
20240419,4424,6,58,1641000,2.69
20240419,4424,7,16,601000,0.98
20240419,4424,8,34,1666000,2.73
20240419,4424,9,65,5088000,8.35
20240419,4424,10,25,3887000,6.38
20240419,4424,11,9,2509000,4.12
20240419,4424,12,5,2556000,4.19
20240419,4424,13,0,0,0.00
20240419,4424,14,0,0,0.00
20240419,4424,15,10,37300000,61.26
20240419,4424,16,0,0,0.00
20240419,4424,17,2614,60880437,100.00
20240419,4426,1,3496,843273,0.48
20240419,4426,2,5255,11888623,6.88
20240419,4426,3,1227,8976714,5.19
20240419,4426,4,471,5809254,3.36
20240419,4426,5,249,4455704,2.58
20240419,4426,6,256,6367378,3.68
20240419,4426,7,118,4152147,2.40
20240419,4426,8,73,3269701,1.89
20240419,4426,9,136,9597850,5.55
20240419,4426,10,42,5775715,3.34
20240419,4426,11,28,7717583,4.46
20240419,4426,12,6,2963668,1.71
20240419,4426,13,5,3409913,1.97
20240419,4426,14,4,3529618,2.04
20240419,4426,15,14,93920057,54.39
20240419,4426,16,0,0,0.00
20240419,4426,17,11380,172677198,100.00
20240419,4427,1,148,62814,0.02
20240419,4427,2,230,695983,0.32
20240419,4427,3,162,1272601,0.59
20240419,4427,4,65,815144,0.38
20240419,4427,5,60,1059041,0.49
20240419,4427,6,57,1392485,0.65
20240419,4427,7,30,1041327,0.48
20240419,4427,8,26,1168592,0.54
20240419,4427,9,59,4221970,1.98
20240419,4427,10,43,5859290,2.75
20240419,4427,11,31,8821382,4.15
20240419,4427,12,20,9326600,4.38
20240419,4427,13,8,5208298,2.45
20240419,4427,14,6,5473113,2.57
20240419,4427,15,23,166122867,78.16
20240419,4427,16,0,0,0.00
20240419,4427,17,968,212541507,100.00
20240419,4430,1,5448,1156575,2.05
20240419,4430,2,2506,4808122,8.54
20240419,4430,3,264,2055689,3.65
20240419,4430,4,87,1122457,1.99
20240419,4430,5,62,1136819,2.02
20240419,4430,6,59,1510386,2.68
20240419,4430,7,23,802480,1.42
20240419,4430,8,17,787806,1.39
20240419,4430,9,31,2197227,3.90
20240419,4430,10,15,2165240,3.84
20240419,4430,11,6,1327025,2.35
20240419,4430,12,4,1759000,3.12
20240419,4430,13,6,4152494,7.37
20240419,4430,14,1,940000,1.67
20240419,4430,15,10,30352289,53.93
20240419,4430,16,0,0,0.00
20240419,4430,17,8539,56273609,100.00
20240419,4431,1,670,136602,0.37
20240419,4431,2,1535,3342173,9.14
20240419,4431,3,275,2082582,5.70
20240419,4431,4,89,1136254,3.10
20240419,4431,5,33,611216,1.67
20240419,4431,6,53,1329899,3.64
20240419,4431,7,25,896688,2.45
20240419,4431,8,10,440590,1.20
20240419,4431,9,29,2123106,5.81
20240419,4431,10,10,1339685,3.66
20240419,4431,11,2,643000,1.75
20240419,4431,12,0,0,0.00
20240419,4431,13,0,0,0.00
20240419,4431,14,0,0,0.00
20240419,4431,15,1,22453719,61.45
20240419,4431,16,0,0,0.00
20240419,4431,17,2732,36535514,100.00
20240419,4432,1,2522,149459,0.29
20240419,4432,2,2259,4458812,8.81
20240419,4432,3,362,2708297,5.35
20240419,4432,4,124,1549524,3.06
20240419,4432,5,71,1281153,2.53
20240419,4432,6,75,1914710,3.78
20240419,4432,7,36,1283713,2.53
20240419,4432,8,24,1098538,2.17
20240419,4432,9,52,3569555,7.05
20240419,4432,10,23,2978500,5.88
20240419,4432,11,9,2232093,4.41
20240419,4432,12,3,1531425,3.02
20240419,4432,13,1,708000,1.39
20240419,4432,14,1,901357,1.78
20240419,4432,15,4,24223864,47.88
20240419,4432,16,0,0,0.00
20240419,4432,17,5566,50589000,100.00
20240419,4433,1,4779,442964,0.72
20240419,4433,2,2564,5182363,8.45
20240419,4433,3,419,3249668,5.30
20240419,4433,4,164,2090278,3.40
20240419,4433,5,90,1657863,2.70
20240419,4433,6,78,1942588,3.16
20240419,4433,7,35,1258244,2.05
20240419,4433,8,30,1340331,2.18
20240419,4433,9,46,3261891,5.32
20240419,4433,10,21,2888103,4.71
20240419,4433,11,14,4027675,6.57
20240419,4433,12,1,401535,0.65
20240419,4433,13,1,701000,1.14
20240419,4433,14,1,862644,1.40
20240419,4433,15,6,31992627,52.19
20240419,4433,16,0,0,0.00
20240419,4433,17,8249,61299774,100.00
20240419,4438,1,950,123331,0.11
20240419,4438,2,2841,5425971,5.24
20240419,4438,3,346,2742816,2.65
20240419,4438,4,116,1476046,1.42
20240419,4438,5,73,1320795,1.27
20240419,4438,6,75,1904260,1.84
20240419,4438,7,35,1252519,1.21
20240419,4438,8,32,1424785,1.37
20240419,4438,9,71,5184135,5.01
20240419,4438,10,39,5473861,5.29
20240419,4438,11,24,6923947,6.69
20240419,4438,12,10,4957739,4.79
20240419,4438,13,6,4208804,4.06
20240419,4438,14,4,3423631,3.31
20240419,4438,15,11,57582815,55.67
20240419,4438,16,0,0,0.00
20240419,4438,17,4633,103425455,100.00
20240419,4439,1,411,54129,0.14
20240419,4439,2,794,1550870,4.04
20240419,4439,3,109,813863,2.12
20240419,4439,4,42,532515,1.39
20240419,4439,5,26,478600,1.24
20240419,4439,6,28,691237,1.80
20240419,4439,7,9,311200,0.81
20240419,4439,8,4,189200,0.49
20240419,4439,9,25,1739586,4.54
20240419,4439,10,11,1514600,3.95
20240419,4439,11,5,1359200,3.54
20240419,4439,12,1,445000,1.16
20240419,4439,13,0,0,0.00
20240419,4439,14,1,920000,2.40
20240419,4439,15,10,27693800,72.31
20240419,4439,16,0,0,0.00
20240419,4439,17,1476,38293800,100.00
20240419,4440,1,613,104784,0.15
20240419,4440,2,2960,6151480,9.10
20240419,4440,3,467,3696601,5.46
20240419,4440,4,150,1934024,2.86
20240419,4440,5,90,1654161,2.44
20240419,4440,6,89,2276539,3.36
20240419,4440,7,34,1221910,1.80
20240419,4440,8,24,1134700,1.67
20240419,4440,9,62,4392249,6.49
20240419,4440,10,23,3132274,4.63
20240419,4440,11,17,4793988,7.09
20240419,4440,12,18,8716124,12.89
20240419,4440,13,6,4201440,6.21
20240419,4440,14,4,3447380,5.09
20240419,4440,15,12,20740346,30.68
20240419,4440,16,0,0,0.00
20240419,4440,17,4569,67598000,100.00
20240419,4441,1,133,15981,0.02
20240419,4441,2,310,712015,1.18
20240419,4441,3,63,510794,0.84
20240419,4441,4,21,279071,0.46
20240419,4441,5,17,307792,0.51
20240419,4441,6,23,569129,0.94
20240419,4441,7,13,453039,0.75
20240419,4441,8,8,361932,0.60
20240419,4441,9,21,1587902,2.63
20240419,4441,10,16,2113210,3.50
20240419,4441,11,19,5308251,8.80
20240419,4441,12,7,3653813,6.06
20240419,4441,13,5,3394290,5.63
20240419,4441,14,2,1685013,2.79
20240419,4441,15,13,39327796,65.24
20240419,4441,16,0,0,0.00
20240419,4441,17,671,60280028,100.00
20240419,4442,1,85,5161,0.01
20240419,4442,2,452,843426,3.06
20240419,4442,3,63,519000,1.88
20240419,4442,4,21,265400,0.96
20240419,4442,5,9,158000,0.57
20240419,4442,6,12,300013,1.08
20240419,4442,7,13,480000,1.74
20240419,4442,8,3,149000,0.54
20240419,4442,9,7,529000,1.92
20240419,4442,10,2,215000,0.78
20240419,4442,11,1,239840,0.87
20240419,4442,12,6,2900338,10.53
20240419,4442,13,3,2093560,7.60
20240419,4442,14,0,0,0.00
20240419,4442,15,5,18831200,68.40
20240419,4442,16,0,0,0.00
20240419,4442,17,682,27528938,100.00
20240419,4502,1,2789,365279,0.62
20240419,4502,2,819,1664255,2.86
20240419,4502,3,142,979017,1.68
20240419,4502,4,60,741862,1.27
20240419,4502,5,36,629603,1.08
20240419,4502,6,35,856282,1.47
20240419,4502,7,17,578954,0.99
20240419,4502,8,17,778259,1.34
20240419,4502,9,33,2279445,3.92
20240419,4502,10,27,3694273,6.36
20240419,4502,11,14,3752883,6.46
20240419,4502,12,9,4540709,7.82
20240419,4502,13,3,2061923,3.55
20240419,4502,14,2,1838368,3.16
20240419,4502,15,7,33250574,57.31
20240419,4502,16,0,0,0.00
20240419,4502,17,4010,58011686,100.00
20240419,4503,1,2391,256785,0.42
20240419,4503,2,3795,7058842,11.70
20240419,4503,3,379,3039089,5.03
20240419,4503,4,86,1145107,1.89
20240419,4503,5,74,1373600,2.27
20240419,4503,6,59,1521332,2.52
20240419,4503,7,24,847308,1.40
20240419,4503,8,15,720212,1.19
20240419,4503,9,27,1997000,3.31
20240419,4503,10,20,3074211,5.09
20240419,4503,11,13,3911933,6.48
20240419,4503,12,2,952000,1.57
20240419,4503,13,0,0,0.00
20240419,4503,14,1,960000,1.59
20240419,4503,15,6,33455907,55.47
20240419,4503,16,0,0,0.00
20240419,4503,17,6892,60313326,100.00
20240419,4506,1,5436,1140822,0.64
20240419,4506,2,6179,11102659,6.27
20240419,4506,3,525,3971368,2.24
20240419,4506,4,138,1778606,1.00
20240419,4506,5,87,1562594,0.88
20240419,4506,6,66,1648292,0.93
20240419,4506,7,33,1190645,0.67
20240419,4506,8,19,893141,0.50
20240419,4506,9,53,3716296,2.09
20240419,4506,10,28,3533282,1.99
20240419,4506,11,21,5811582,3.28
20240419,4506,12,6,2833374,1.60
20240419,4506,13,3,2001150,1.13
20240419,4506,14,3,2791075,1.57
20240419,4506,15,12,133037114,75.15
20240419,4506,16,0,0,0.00
20240419,4506,17,12609,177012000,100.00
20240419,4510,1,26974,546131,0.50
20240419,4510,2,4358,9422365,8.72
20240419,4510,3,815,6553187,6.06
20240419,4510,4,301,3809870,3.52
20240419,4510,5,154,2865202,2.65
20240419,4510,6,171,4372982,4.04
20240419,4510,7,99,3584224,3.31
20240419,4510,8,58,2689985,2.49
20240419,4510,9,94,7006449,6.48
20240419,4510,10,44,5798007,5.36
20240419,4510,11,30,7949809,7.36
20240419,4510,12,14,6691386,6.19
20240419,4510,13,6,3965937,3.67
20240419,4510,14,4,3539758,3.27
20240419,4510,15,10,39215397,36.30
20240419,4510,16,0,0,0.00
20240419,4510,17,33132,108010689,100.00
20240419,4513,1,20572,188634,0.17
20240419,4513,2,3013,6224811,5.82
20240419,4513,3,473,3836759,3.58
20240419,4513,4,170,2222503,2.07
20240419,4513,5,110,2025588,1.89
20240419,4513,6,96,2452291,2.29
20240419,4513,7,57,2039083,1.90
20240419,4513,8,30,1431326,1.33
20240419,4513,9,83,6040742,5.65
20240419,4513,10,36,5265986,4.92
20240419,4513,11,20,5164979,4.83
20240419,4513,12,4,1888000,1.76
20240419,4513,13,3,2078951,1.94
20240419,4513,14,6,5649681,5.28
20240419,4513,15,10,60370966,56.48
20240419,4513,16,0,0,0.00
20240419,4513,17,24683,106880300,100.00
20240419,4522,1,0,0,0.00
20240419,4522,2,0,0,0.00
20240419,4522,3,0,0,0.00
20240419,4522,4,0,0,0.00
20240419,4522,5,0,0,0.00
20240419,4522,6,0,0,0.00
20240419,4522,7,0,0,0.00
20240419,4522,8,0,0,0.00
20240419,4522,9,0,0,0.00
20240419,4522,10,0,0,0.00
20240419,4522,11,0,0,0.00
20240419,4522,12,0,0,0.00
20240419,4522,13,0,0,0.00
20240419,4522,14,0,0,0.00
20240419,4522,15,1,32106690,100.00
20240419,4522,16,0,0,0.00
20240419,4522,17,1,32106690,100.00
20240419,4523,1,19628,116663,0.18
20240419,4523,2,1122,2110265,3.29
20240419,4523,3,111,846017,1.32
20240419,4523,4,25,319028,0.49
20240419,4523,5,26,460157,0.71
20240419,4523,6,17,419613,0.65
20240419,4523,7,10,362182,0.56
20240419,4523,8,9,410511,0.64
20240419,4523,9,14,956065,1.49
20240419,4523,10,4,592000,0.92
20240419,4523,11,7,2209581,3.45
20240419,4523,12,1,500888,0.78
20240419,4523,13,0,0,0.00
20240419,4523,14,1,951373,1.48
20240419,4523,15,19,53745657,83.97
20240419,4523,16,0,0,0.00
20240419,4523,17,20994,64000000,100.00
20240419,4526,1,33397,2231239,0.87
20240419,4526,2,11443,23269916,9.13
20240419,4526,3,1863,14350882,5.63
20240419,4526,4,634,7795135,3.05
20240419,4526,5,362,6619333,2.59
20240419,4526,6,332,8257141,3.24
20240419,4526,7,172,6049117,2.37
20240419,4526,8,107,4951169,1.94
20240419,4526,9,215,15652991,6.14
20240419,4526,10,92,12683617,4.97
20240419,4526,11,42,11770289,4.61
20240419,4526,12,22,10805112,4.24
20240419,4526,13,13,8946084,3.51
20240419,4526,14,13,11757310,4.61
20240419,4526,15,30,109697126,43.04
20240419,4526,16,1,10000,0.00
20240419,4526,17,48737,254826461,100.00
20240419,4527,1,1177,175648,0.23
20240419,4527,2,2372,4842349,6.35
20240419,4527,3,383,2995651,3.93
20240419,4527,4,110,1430843,1.87
20240419,4527,5,62,1128792,1.48
20240419,4527,6,48,1190508,1.56
20240419,4527,7,31,1113833,1.46
20240419,4527,8,21,955296,1.25
20240419,4527,9,52,3692693,4.84
20240419,4527,10,31,4364132,5.73
20240419,4527,11,18,5029146,6.60
20240419,4527,12,6,2863855,3.76
20240419,4527,13,2,1513000,1.98
20240419,4527,14,2,1730124,2.27
20240419,4527,15,16,43126500,56.63
20240419,4527,16,0,0,0.00
20240419,4527,17,4331,76152370,100.00
20240419,4528,1,8286,1628186,1.93
20240419,4528,2,4856,9289400,11.03
20240419,4528,3,629,4360143,5.18
20240419,4528,4,232,2800820,3.32
20240419,4528,5,93,1623879,1.92
20240419,4528,6,80,1914509,2.27
20240419,4528,7,35,1212811,1.44
20240419,4528,8,22,985642,1.17
20240419,4528,9,33,2391618,2.84
20240419,4528,10,21,3066787,3.64
20240419,4528,11,9,2359969,2.80
20240419,4528,12,1,429000,0.50
20240419,4528,13,2,1295800,1.53
20240419,4528,14,0,0,0.00
20240419,4528,15,10,50807131,60.36
20240419,4528,16,0,0,0.00
20240419,4528,17,14309,84165695,100.00
20240419,4529,1,5029,135777,0.16
20240419,4529,2,3299,7314797,8.65
20240419,4529,3,627,5119212,6.05
20240419,4529,4,180,2339421,2.76
20240419,4529,5,135,2554695,3.02
20240419,4529,6,104,2668045,3.15
20240419,4529,7,69,2525236,2.98
20240419,4529,8,26,1211877,1.43
20240419,4529,9,64,4686538,5.54
20240419,4529,10,30,4190977,4.95
20240419,4529,11,19,4582744,5.42
20240419,4529,12,4,1814387,2.14
20240419,4529,13,1,774000,0.91
20240419,4529,14,0,0,0.00
20240419,4529,15,5,44631390,52.78
20240419,4529,16,0,0,0.00
20240419,4529,17,9592,84549096,100.00
20240419,4530,1,12550,214610,0.43
20240419,4530,2,1399,3156015,6.38
20240419,4530,3,319,2502811,5.06
20240419,4530,4,92,1177528,2.38
20240419,4530,5,74,1366132,2.76
20240419,4530,6,66,1706021,3.45
20240419,4530,7,26,923360,1.86
20240419,4530,8,19,855960,1.73
20240419,4530,9,39,2967102,6.00
20240419,4530,10,16,2343670,4.74
20240419,4530,11,7,2070005,4.18
20240419,4530,12,3,1362440,2.75
20240419,4530,13,4,2688000,5.43
20240419,4530,14,3,2931684,5.93
20240419,4530,15,6,23171938,46.87
20240419,4530,16,0,0,0.00
20240419,4530,17,14623,49437276,100.00
20240419,4532,1,4973,880777,0.17
20240419,4532,2,14040,30152467,5.97
20240419,4532,3,2492,20280431,4.01
20240419,4532,4,853,10857891,2.15
20240419,4532,5,594,11125159,2.20
20240419,4532,6,511,13179387,2.61
20240419,4532,7,263,9542690,1.88
20240419,4532,8,176,8192771,1.62
20240419,4532,9,358,25547692,5.05
20240419,4532,10,140,19901994,3.94
20240419,4532,11,66,18680729,3.69
20240419,4532,12,19,9551101,1.89
20240419,4532,13,17,11847907,2.34
20240419,4532,14,9,8226181,1.62
20240419,4532,15,40,306947928,60.79
20240419,4532,16,0,0,0.00
20240419,4532,17,24551,504915105,100.00
20240419,4533,1,22425,516951,0.32
20240419,4533,2,12838,25526513,16.11
20240419,4533,3,1597,13240894,8.35
20240419,4533,4,414,5384617,3.39
20240419,4533,5,330,6232891,3.93
20240419,4533,6,246,6459519,4.07
20240419,4533,7,100,3641898,2.29
20240419,4533,8,79,3706884,2.33
20240419,4533,9,120,8256011,5.21
20240419,4533,10,46,6632663,4.18
20240419,4533,11,23,6324000,3.99
20240419,4533,12,11,5368871,3.38
20240419,4533,13,6,4393913,2.77
20240419,4533,14,3,2752720,1.73
